Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
16.259803,1,Tick,0,0,0,0,140300,140400,0,0,0
16.259803,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
16.259803,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
16.259803,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
16.259803,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
16.259803,6,Tick,0,0,0,0,140300,140400,0,0,0
16.500232,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
16.500232,1,Tick,0,0,0,0,140300,140400,0,0,0
16.500232,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
16.500232,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
16.500232,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
16.500232,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
16.500232,6,Tick,0,0,0,0,140300,140400,0,0,0
16.749494,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
16.749494,1,Tick,0,0,0,0,140300,140400,0,0,0
16.749494,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
16.749494,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
16.749494,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
16.749494,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
16.749494,6,Tick,0,0,0,0,140300,140400,0,0,0
16.981163,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
16.981163,1,Tick,0,0,0,0,140300,140400,0,0,0
16.981163,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
16.981163,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
16.981163,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
16.981163,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
16.981163,6,Tick,0,0,0,0,140300,140400,0,0,0
17.25985,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
17.25985,1,Tick,0,0,0,0,140300,140400,0,0,0
17.25985,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
17.25985,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
17.25985,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
17.25985,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
17.25985,6,Tick,0,0,0,0,140300,140400,0,0,0
17.489149,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
17.489149,1,Tick,0,0,0,0,140300,140400,0,0,0
17.489149,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
17.489149,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
17.489149,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
17.489149,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
17.489149,6,Tick,0,0,0,0,140300,140400,0,0,0
17.749957,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
17.749957,1,Tick,0,0,0,0,140300,140400,0,0,0
17.749957,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
17.749957,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
17.749957,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
17.749957,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
17.749957,6,Tick,0,0,0,0,140300,140400,0,0,0
17.972967,0,Tick,0,105,-105,75,140300,140400,-3,4238003,36503,BREACH
17.972967,1,Tick,0,0,0,0,140300,140400,0,0,0
17.972967,2,Tick,8,12,-4,0,140300,140400,-112,562912,1712
17.972967,3,Tick,179,174,5,0,140300,140400,264,-681964,19536
17.972967,4,Tick,129,89,40,-40,140300,140400,-3059,38259,34259
17.972967,5,Tick,116,110,6,0,140300,140400,6345,-826345,15455
17.972967,6,Tick,0,0,0,0,140300,140400,0,0,0
18.25737,0,Tick,0,105,-105,75,140100,140400,-3,4238003,55508,BREACH
18.25737,1,Tick,0,0,0,0,140100,140400,0,0,0
18.25737,2,Tick,8,12,-4,0,140100,140400,-112,562912,2436
18.25737,3,Tick,189,174,15,0,140100,140400,124,-2084824,16961
18.25737,4,Tick,139,89,50,-50,140100,140400,-3199,39399,25349
18.25737,5,Tick,116,110,6,0,140100,140400,6345,-826345,14369
18.25737,6,Tick,0,0,0,0,140100,140400,0,0,0
18.467851,0,Tick,0,105,-105,75,140100,140300,-3,4238003,50003,BREACH
18.467851,1,Tick,0,0,0,0,140100,140300,0,0,0
18.467851,2,Tick,8,12,-4,0,140100,140300,-112,562912,2512
18.467851,3,Tick,189,174,15,0,140100,140300,124,-2084824,16676
18.467851,4,Tick,139,89,50,-50,140100,140300,-3199,39399,29399
18.467851,5,Tick,116,110,6,0,140100,140300,6345,-826345,14255
18.467851,6,Tick,0,0,0,0,140100,140300,0,0,0
18.781984,0,Tick,0,105,-105,75,140100,140300,-3,4238003,50003,BREACH
18.781984,1,Tick,0,0,0,0,140100,140300,0,0,0
18.781984,2,Tick,8,12,-4,0,140100,140300,-112,562912,2512
18.781984,3,Tick,189,174,15,0,140100,140300,124,-2084824,16676
18.781984,4,Tick,139,89,50,-50,140100,140300,-3199,39399,29399
18.781984,5,Tick,116,110,6,0,140100,140300,6345,-826345,14255
18.781984,6,Tick,0,0,0,0,140100,140300,0,0,0
18.962308,0,Tick,0,105,-105,75,140100,140300,-3,4238003,50003,BREACH
18.962308,1,Tick,0,0,0,0,140100,140300,0,0,0
18.962308,2,Tick,8,12,-4,0,140100,140300,-112,562912,2512
18.962308,3,Tick,189,174,15,0,140100,140300,124,-2084824,16676
18.962308,4,Tick,139,89,50,-50,140100,140300,-3199,39399,29399
18.962308,5,Tick,116,110,6,0,140100,140300,6345,-826345,14255
18.962308,6,Tick,0,0,0,0,140100,140300,0,0,0
19.299674,0,Tick,0,105,-105,75,140200,140300,-3,4238003,39503,BREACH
19.299674,1,Tick,0,0,0,0,140200,140300,0,0,0
19.299674,2,Tick,8,12,-4,0,140200,140300,-112,562912,2112
19.299674,3,Tick,199,174,25,0,140200,140300,-16,-3486684,18316
19.299674,4,Tick,139,89,50,-50,140200,140300,-3199,39399,34399
19.299674,5,Tick,116,110,6,0,140200,140300,6345,-826345,14855
19.299674,6,Tick,0,0,0,0,140200,140300,0,0,0
19.451757,0,Tick,0,105,-105,75,140200,140300,-3,4238003,39503,BREACH
19.451757,1,Tick,0,0,0,0,140200,140300,0,0,0
19.451757,2,Tick,8,12,-4,0,140200,140300,-112,562912,2112
19.451757,3,Tick,199,174,25,0,140200,140300,-16,-3486684,18316
19.451757,4,Tick,139,89,50,-50,140200,140300,-3199,39399,34399
19.451757,5,Tick,126,110,16,0,140200,140300,6625,-2228625,14575
19.451757,6,Tick,0,0,0,0,140200,140300,0,0,0
19.749499,0,Tick,0,105,-105,75,140200,140300,-3,4238003,39503,BREACH
19.749499,1,Tick,0,0,0,0,140200,140300,0,0,0
19.749499,2,Tick,8,12,-4,0,140200,140300,-112,562912,2112
19.749499,3,Tick,199,179,20,0,140200,140300,-86,-2785614,18386
19.749499,4,Tick,139,89,50,-50,140200,140300,-3199,39399,34399
19.749499,5,Tick,136,110,26,0,140200,140300,6905,-3630905,14295
19.749499,6,Tick,0,0,0,0,140200,140300,0,0,0
20.006051,0,Tick,0,105,-105,75,140200,140300,-3,4238003,39503,BREACH
20.006051,1,Tick,0,0,0,0,140200,140300,0,0,0
20.006051,2,Tick,8,12,-4,0,140200,140300,-112,562912,2112
20.006051,3,Tick,199,179,20,0,140200,140300,-86,-2785614,18386
20.006051,4,Tick,139,89,50,-50,140200,140300,-3199,39399,34399
20.006051,5,Tick,136,110,26,0,140200,140300,6905,-3630905,14295
20.006051,6,Tick,0,0,0,0,140200,140300,0,0,0
20.262348,0,Tick,0,105,-105,75,140100,140300,-3,4238003,50003,BREACH
20.262348,1,Tick,0,0,0,0,140100,140300,0,0,0
20.262348,2,Tick,8,12,-4,0,140100,140300,-112,562912,2512
20.262348,3,Tick,199,179,20,0,140100,140300,-86,-2785614,16386
20.262348,4,Tick,139,89,50,-50,140100,140300,-3199,39399,29399
20.262348,5,Tick,136,110,26,0,140100,140300,6905,-3630905,11695
20.262348,6,Tick,0,0,0,0,140100,140300,0,0,0
20.515891,0,Tick,0,105,-105,75,140800,140500,-3,4238003,-6502,BREACH
20.515891,1,Tick,0,0,0,0,140800,140500,0,0,0
20.515891,2,Tick,8,12,-4,0,140800,140500,-112,562912,-212
20.515891,3,Tick,199,184,15,0,140800,140500,-156,-2084544,27171
20.515891,4,Tick,139,89,50,-50,140800,140500,-3199,39399,53449
20.515891,5,Tick,136,110,26,0,140800,140500,6905,-3630905,29401
20.515891,6,Tick,0,0,0,0,140800,140500,0,0,0
20.765124,0,Tick,0,105,-105,75,140800,140500,-3,4238003,-6502,BREACH
20.765124,1,Tick,0,0,0,0,140800,140500,0,0,0
20.765124,2,Tick,8,12,-4,0,140800,140500,-112,562912,-212
20.765124,3,Tick,199,184,15,0,140800,140500,-156,-2084544,27171
20.765124,4,Tick,139,89,50,-50,140800,140500,-3199,39399,53449
20.765124,5,Tick,136,110,26,0,140800,140500,6905,-3630905,29401
20.765124,6,Tick,0,0,0,0,140800,140500,0,0,0
21.019907,0,Tick,0,105,-105,75,140300,140500,-3,4238003,44003,BREACH
21.019907,1,Tick,0,0,0,0,140300,140500,0,0,0
21.019907,2,Tick,8,12,-4,0,140300,140500,-112,562912,1712
21.019907,3,Tick,209,184,25,0,140300,140500,-296,-3487404,20096
21.019907,4,Tick,139,89,50,-50,140300,140500,-3199,39399,29399
21.019907,5,Tick,136,120,16,0,140300,140500,7186,-2228186,16614
21.019907,6,Tick,0,0,0,0,140300,140500,0,0,0
21.256775,0,Tick,0,105,-105,75,140300,140500,-3,4238003,44003,BREACH
21.256775,1,Tick,0,0,0,0,140300,140500,0,0,0
21.256775,2,Tick,8,12,-4,0,140300,140500,-112,562912,1712
21.256775,3,Tick,209,184,25,0,140300,140500,-296,-3487404,20096
21.256775,4,Tick,139,89,50,-50,140300,140500,-3199,39399,29399
21.256775,5,Tick,136,120,16,0,140300,140500,7186,-2228186,16614
21.256775,6,Tick,0,0,0,0,140300,140500,0,0,0
21.467839,0,Tick,0,105,-105,75,140200,140300,-3,4238003,39503,BREACH
21.467839,1,Tick,0,0,0,0,140200,140300,0,0,0
21.467839,2,Tick,8,12,-4,0,140200,140300,-112,562912,2112
21.467839,3,Tick,209,194,15,0,140200,140300,-436,-2085264,17736
21.467839,4,Tick,139,89,50,-50,140200,140300,-3199,39399,34399
21.467839,5,Tick,146,120,26,0,140200,140300,7466,-3630466,14734
21.467839,6,Tick,0,0,0,0,140200,140300,0,0,0
21.756859,0,Tick,0,105,-105,75,140200,140300,-3,4238003,39503,BREACH
21.756859,1,Tick,0,0,0,0,140200,140300,0,0,0
21.756859,2,Tick,8,12,-4,0,140200,140300,-112,562912,2112
21.756859,3,Tick,219,194,25,0,140200,140300,-576,-3487124,17876
21.756859,4,Tick,139,89,50,-50,140200,140300,-3199,39399,34399
21.756859,5,Tick,146,130,16,0,140200,140300,7746,-2228746,14454
21.756859,6,Tick,0,0,0,0,140200,140300,0,0,0
22.045531,0,Tick,0,105,-105,75,140100,140200,-3,4238003,42503,BREACH
22.045531,1,Tick,0,0,0,0,140100,140200,0,0,0
22.045531,2,Tick,8,12,-4,0,140100,140200,-112,562912,2512
22.045531,3,Tick,219,204,15,0,140100,140200,-296,-2086404,15096
22.045531,4,Tick,139,89,50,-50,140100,140200,-3199,39399,34399
22.045531,5,Tick,146,130,16,0,140100,140200,7746,-2228746,12854
22.045531,6,Tick,0,0,0,0,140100,140200,0,0,0
22.25791,0,Tick,0,105,-105,75,140100,140100,-3,4238003,35003,BREACH
22.25791,1,Tick,0,0,0,0,140100,140100,0,0,0
22.25791,2,Tick,8,12,-4,0,140100,140100,-112,562912,2512
22.25791,3,Tick,219,214,5,0,140100,140100,-16,-685684,14816
22.25791,4,Tick,140,89,51,-51,140100,140100,-3213,39413,39413
22.25791,5,Tick,146,140,6,0,140100,140100,8026,-828026,12574
22.25791,6,Tick,0,0,0,0,140100,140100,0,0,0
22.482773,0,Tick,0,105,-105,75,139900,140100,-3,4238003,56003,BREACH
22.482773,1,Tick,0,0,0,0,139900,140100,0,0,0
22.482773,2,Tick,10,12,-2,0,139900,140100,-140,282740,2940
22.482773,3,Tick,229,214,15,0,139900,140100,-156,-2085544,12956
22.482773,4,Tick,164,89,75,-75,139900,140100,-3549,37349,22349
22.482773,5,Tick,146,150,-4,0,139900,140100,8306,572694,13094
22.482773,6,Tick,0,0,0,0,139900,140100,0,0,0
22.745572,0,Tick,0,105,-105,75,140000,140000,-3,4238003,38003,BREACH
22.745572,1,Tick,0,0,0,0,140000,140000,0,0,0
22.745572,2,Tick,10,12,-2,0,140000,140000,-140,282740,2740
22.745572,3,Tick,229,224,5,0,140000,140000,-296,-685404,14596
22.745572,4,Tick,164,89,75,-75,140000,140000,-3549,37349,37349
22.745572,5,Tick,156,150,6,0,140000,140000,8586,-827586,12414
22.745572,6,Tick,0,0,0,0,140000,140000,0,0,0
23.029567,0,Tick,0,105,-105,75,140000,140000,-3,4238003,38003,BREACH
23.029567,1,Tick,0,0,0,0,140000,140000,0,0,0
23.029567,2,Tick,10,12,-2,0,140000,140000,-140,282740,2740
23.029567,3,Tick,239,224,15,0,140000,140000,-436,-2085264,14736
23.029567,4,Tick,164,89,75,-75,140000,140000,-3549,37349,37349
23.029567,5,Tick,156,160,-4,0,140000,140000,8866,572134,12134
23.029567,6,Tick,0,0,0,0,140000,140000,0,0,0
23.276586,0,Tick,0,105,-105,75,139900,139800,-3,4238003,33503,BREACH
23.276586,1,Tick,0,0,0,0,139900,139800,0,0,0
23.276586,2,Tick,10,12,-2,0,139900,139800,-140,282740,2940
23.276586,3,Tick,239,234,5,0,139900,139800,-156,-686544,12956
23.276586,4,Tick,164,89,75,-75,139900,139800,-3549,37349,44849
23.276586,5,Tick,156,160,-4,0,139900,139800,8866,572134,12534
23.276586,6,Tick,0,0,0,0,139900,139800,0,0,0
23.525293,0,Tick,0,105,-105,75,139900,139800,-3,4238003,33503,BREACH
23.525293,1,Tick,0,0,0,0,139900,139800,0,0,0
23.525293,2,Tick,10,12,-2,0,139900,139800,-140,282740,2940
23.525293,3,Tick,239,244,-5,0,139900,139800,124,712176,12676
23.525293,4,Tick,164,89,75,-75,139900,139800,-3549,37349,44849
23.525293,5,Tick,156,170,-14,0,139900,139800,9146,1970854,12254
23.525293,6,Tick,0,0,0,0,139900,139800,0,0,0
23.750007,0,Tick,0,105,-105,75,139900,139800,-3,4238003,33503,BREACH
23.750007,1,Tick,0,0,0,0,139900,139800,0,0,0
23.750007,2,Tick,10,12,-2,0,139900,139800,-140,282740,2940
23.750007,3,Tick,239,244,-5,0,139900,139800,124,712176,12676
23.750007,4,Tick,164,89,75,-75,139900,139800,-3549,37349,44849
23.750007,5,Tick,156,170,-14,0,139900,139800,9146,1970854,12254
23.750007,6,Tick,0,0,0,0,139900,139800,0,0,0
23.992153,0,Tick,0,105,-105,75,140200,139800,-3,4238003,14603,BREACH
23.992153,1,Tick,0,0,0,0,140200,139800,0,0,0
23.992153,2,Tick,10,12,-2,0,140200,139800,-140,282740,2580
23.992153,3,Tick,239,254,-15,0,140200,139800,-16,2112316,11116
23.992153,4,Tick,164,89,75,-75,140200,139800,-3549,37349,58349
23.992153,5,Tick,156,170,-14,0,140200,139800,9146,1970854,9734
23.992153,6,Tick,0,0,0,0,140200,139800,0,0,0
24.287329,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
24.287329,1,Tick,0,0,0,0,140000,139800,0,0,0
24.287329,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
24.287329,3,Tick,249,254,-5,0,140000,139800,-156,712456,12456
24.287329,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
24.287329,5,Tick,156,180,-24,0,140000,139800,9426,3370574,10574
24.287329,6,Tick,0,0,0,0,140000,139800,0,0,0
24.549796,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
24.549796,1,Tick,0,0,0,0,140000,139800,0,0,0
24.549796,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
24.549796,3,Tick,249,264,-15,0,140000,139800,-296,2112596,12596
24.549796,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
24.549796,5,Tick,166,180,-14,0,140000,139800,9706,1970294,10294
24.549796,6,Tick,0,0,0,0,140000,139800,0,0,0
24.774474,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
24.774474,1,Tick,0,0,0,0,140000,139800,0,0,0
24.774474,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
24.774474,3,Tick,259,264,-5,0,140000,139800,-436,712736,12736
24.774474,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
24.774474,5,Tick,166,190,-24,0,140000,139800,9986,3370014,10014
24.774474,6,Tick,0,0,0,0,140000,139800,0,0,0
25.049568,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
25.049568,1,Tick,0,0,0,0,140000,139800,0,0,0
25.049568,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
25.049568,3,Tick,259,274,-15,0,140000,139800,-576,2112876,12876
25.049568,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
25.049568,5,Tick,176,190,-14,0,140000,139800,10266,1969734,9734
25.049568,6,Tick,0,0,0,0,140000,139800,0,0,0
25.230142,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
25.230142,1,Tick,0,0,0,0,140000,139800,0,0,0
25.230142,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
25.230142,3,Tick,269,274,-5,0,140000,139800,-716,713016,13016
25.230142,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
25.230142,5,Tick,176,200,-24,0,140000,139800,10546,3369454,9454
25.230142,6,Tick,0,0,0,0,140000,139800,0,0,0
25.509368,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
25.509368,1,Tick,0,0,0,0,140000,139800,0,0,0
25.509368,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
25.509368,3,Tick,269,284,-15,0,140000,139800,-856,2113156,13156
25.509368,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
25.509368,5,Tick,186,200,-14,0,140000,139800,10826,1969174,9174
25.509368,6,Tick,0,0,0,0,140000,139800,0,0,0
25.790056,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
25.790056,1,Tick,0,0,0,0,140000,139800,0,0,0
25.790056,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
25.790056,3,Tick,279,284,-5,0,140000,139800,-996,713296,13296
25.790056,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
25.790056,5,Tick,186,210,-24,0,140000,139800,11106,3368894,8894
25.790056,6,Tick,0,0,0,0,140000,139800,0,0,0
26.009577,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
26.009577,1,Tick,0,0,0,0,140000,139800,0,0,0
26.009577,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
26.009577,3,Tick,279,294,-15,0,140000,139800,-1136,2113436,13436
26.009577,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
26.009577,5,Tick,196,210,-14,0,140000,139800,11386,1968614,8614
26.009577,6,Tick,0,0,0,0,140000,139800,0,0,0
26.258733,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
26.258733,1,Tick,0,0,0,0,140000,139800,0,0,0
26.258733,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
26.258733,3,Tick,289,294,-5,0,140000,139800,-1276,713576,13576
26.258733,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
26.258733,5,Tick,196,220,-24,0,140000,139800,11666,3368334,8334
26.258733,6,Tick,0,0,0,0,140000,139800,0,0,0
26.493601,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
26.493601,1,Tick,0,0,0,0,140000,139800,0,0,0
26.493601,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
26.493601,3,Tick,289,304,-15,0,140000,139800,-1416,2113716,13716
26.493601,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
26.493601,5,Tick,206,220,-14,0,140000,139800,11946,1968054,8054
26.493601,6,Tick,0,0,0,0,140000,139800,0,0,0
26.737983,0,Tick,0,105,-105,75,140400,139800,-3,4238003,14603,BREACH
26.737983,1,Tick,0,0,0,0,140400,139800,0,0,0
26.737983,2,Tick,10,12,-2,0,140400,139800,-140,282740,2580
26.737983,3,Tick,299,314,-15,0,140400,139800,-1696,2114996,13796
26.737983,4,Tick,164,89,75,-75,140400,139800,-3549,37349,58349
26.737983,5,Tick,206,230,-24,0,140400,139800,12226,3367774,5854
26.737983,6,Tick,0,0,0,0,140400,139800,0,0,0
26.994463,0,Tick,0,105,-105,75,140400,139800,-3,4238003,14603,BREACH
26.994463,1,Tick,0,0,0,0,140400,139800,0,0,0
26.994463,2,Tick,10,12,-2,0,140400,139800,-140,282740,2580
26.994463,3,Tick,299,314,-15,0,140400,139800,-1696,2114996,13796
26.994463,4,Tick,164,89,75,-75,140400,139800,-3549,37349,58349
26.994463,5,Tick,206,230,-24,0,140400,139800,12226,3367774,5854
26.994463,6,Tick,0,0,0,0,140400,139800,0,0,0
27.264632,0,Tick,0,105,-105,75,139900,139800,-3,4238003,33503,BREACH
27.264632,1,Tick,0,0,0,0,139900,139800,0,0,0
27.264632,2,Tick,10,12,-2,0,139900,139800,-140,282740,2940
27.264632,3,Tick,309,314,-5,0,139900,139800,-1836,715136,15636
27.264632,4,Tick,164,89,75,-75,139900,139800,-3549,37349,44849
27.264632,5,Tick,206,230,-24,0,139900,139800,12226,3367774,10174
27.264632,6,Tick,0,0,0,0,139900,139800,0,0,0
27.47983,0,Tick,0,105,-105,75,140000,139800,-3,4238003,23003,BREACH
27.47983,1,Tick,0,0,0,0,140000,139800,0,0,0
27.47983,2,Tick,10,12,-2,0,140000,139800,-140,282740,2740
27.47983,3,Tick,309,324,-15,0,140000,139800,-1976,2115276,15276
27.47983,4,Tick,164,89,75,-75,140000,139800,-3549,37349,52349
27.47983,5,Tick,216,230,-14,0,140000,139800,12506,1967494,7494
27.47983,6,Tick,0,0,0,0,140000,139800,0,0,0
27.706044,0,Tick,0,105,-105,75,140000,139700,-3,4238003,17708,BREACH
27.706044,1,Tick,0,0,0,0,140000,139700,0,0,0
27.706044,2,Tick,10,12,-2,0,140000,139700,-140,282740,2782
27.706044,3,Tick,319,324,-5,0,140000,139700,-2116,715416,15521
27.706044,4,Tick,164,89,75,-75,140000,139700,-3549,37349,58274
27.706044,5,Tick,216,240,-24,0,140000,139700,12786,3367214,7718
27.706044,6,Tick,0,0,0,0,140000,139700,0,0,0
27.971066,0,Tick,0,105,-105,75,139900,139800,-3,4238003,33503,BREACH
27.971066,1,Tick,0,0,0,0,139900,139800,0,0,0
27.971066,2,Tick,12,12,0,0,139900,139800,-168,2968,2968
27.971066,3,Tick,319,334,-15,0,139900,139800,-1836,2114136,15636
27.971066,4,Tick,164,89,75,-75,139900,139800,-3549,37349,44849
27.971066,5,Tick,216,240,-24,0,139900,139800,12786,3367214,9614
27.971066,6,Tick,0,0,0,0,139900,139800,0,0,0
28.221594,0,Tick,0,105,-105,75,140100,139800,-3,4238003,14603,BREACH
28.221594,1,Tick,0,0,0,0,140100,139800,0,0,0
28.221594,2,Tick,12,12,0,0,140100,139800,-168,2968,2968
28.221594,3,Tick,319,344,-25,0,140100,139800,-1976,3515276,13276
28.221594,4,Tick,164,89,75,-75,140100,139800,-3549,37349,58349
28.221594,5,Tick,216,240,-24,0,140100,139800,12786,3367214,5294
28.221594,6,Tick,0,0,0,0,140100,139800,0,0,0
28.515403,0,Tick,0,105,-105,75,140100,139800,-3,4238003,14603,BREACH
28.515403,1,Tick,0,0,0,0,140100,139800,0,0,0
28.515403,2,Tick,12,12,0,0,140100,139800,-168,2968,2968
28.515403,3,Tick,319,344,-25,0,140100,139800,-1976,3515276,13276
28.515403,4,Tick,164,89,75,-75,140100,139800,-3549,37349,58349
28.515403,5,Tick,216,250,-34,0,140100,139800,13066,4767934,5214
28.515403,6,Tick,0,0,0,0,140100,139800,0,0,0
28.706155,0,Tick,0,105,-105,75,140100,139800,-3,4238003,14603,BREACH
28.706155,1,Tick,0,0,0,0,140100,139800,0,0,0
28.706155,2,Tick,12,12,0,0,140100,139800,-168,2968,2968
28.706155,3,Tick,319,344,-25,0,140100,139800,-1976,3515276,13276
28.706155,4,Tick,164,89,75,-75,140100,139800,-3549,37349,58349
28.706155,5,Tick,216,250,-34,0,140100,139800,13066,4767934,5214
28.706155,6,Tick,0,0,0,0,140100,139800,0,0,0
28.961222,0,Tick,0,105,-105,75,140100,139800,-3,4238003,14603,BREACH
28.961222,1,Tick,0,0,0,0,140100,139800,0,0,0
28.961222,2,Tick,12,12,0,0,140100,139800,-168,2968,2968
28.961222,3,Tick,319,354,-35,0,140100,139800,-1696,4915996,13196
28.961222,4,Tick,164,89,75,-75,140100,139800,-3549,37349,58349
28.961222,5,Tick,216,260,-44,0,140100,139800,13346,6168654,5134
28.961222,6,Tick,0,30,-30,30,140100,139800,841,11159,2759
29.271787,0,Tick,0,105,-105,75,140200,139800,-3,4238003,14603,BREACH
29.271787,1,Tick,0,0,0,0,140200,139800,0,0,0
29.271787,2,Tick,12,12,0,0,140200,139800,-168,2968,2968
29.271787,3,Tick,319,364,-45,0,140200,139800,-1416,6316716,13116
29.271787,4,Tick,164,89,75,-75,140200,139800,-3549,37349,58349
29.271787,5,Tick,216,270,-54,0,140200,139800,13626,7569374,5054
29.271787,6,Tick,0,30,-30,30,140200,139800,841,11159,2759
29.463004,0,Tick,0,105,-105,75,140200,140000,-3,4238003,17003,BREACH
29.463004,1,Tick,0,0,0,0,140200,140000,0,0,0
29.463004,2,Tick,12,12,0,0,140200,140000,-168,2968,2968
29.463004,3,Tick,329,364,-35,0,140200,140000,-1136,4914436,7436
29.463004,4,Tick,164,89,75,-75,140200,140000,-3549,37349,52349
29.463004,5,Tick,226,270,-44,0,140200,140000,13906,6167094,-1706
29.463004,6,Tick,0,30,-30,30,140200,140000,841,11159,5159
29.715346,0,Tick,0,105,-105,75,140300,140000,-3,4238003,8603,BREACH
29.715346,1,Tick,0,0,0,0,140300,140000,0,0,0
